时间,dynamic_lock_only,fixed_lock,ppo,rule_only
2026-03-09 00:45:00,1696904775.5799565,1693153336.4668567,1717142586.3056982,2032195947.795385
2026-03-09 01:00:00,1699037936.3493624,1695255134.7839186,1719444937.4458635,2034733969.5042603
2026-03-09 01:15:00,1701111640.6688359,1697302790.0133836,1721659168.250581,2037177057.0427854
2026-03-09 01:30:00,1703122743.031996,1699288611.5883472,1723806652.3571453,2039553312.592356
2026-03-09 01:45:00,1705104802.6922045,1701246130.6192477,1725921100.8409634,2041896450.3525846
2026-03-09 02:00:00,1707065194.5995238,1703182637.627377,1728010344.1182337,2043748998.8853304
2026-03-09 02:15:00,1708825165.2395604,1704927501.7473543,1729851809.588513,2045546076.5708609
2026-03-09 02:30:00,1710536384.3394368,1706624003.0073395,1731642426.713795,2047300737.478592
2026-03-09 02:45:00,1712210086.1119504,1708283188.579204,1733394438.7326791,2049045619.4736173
2026-03-09 03:00:00,1713827167.9934423,1709886172.1368477,1735087576.5492382,2050740951.7460074
2026-03-09 03:15:00,1714759900.799717,1710930499.839599,1735418290.6835418,2051060748.0672116
2026-03-09 03:30:00,1715669772.8058379,1711949231.6088233,1735740899.1849337,2051372742.3884158
2026-03-09 03:45:00,1716564444.8118565,1712950944.805224,1736058118.3027408,2051679549.20962
2026-03-09 04:00:00,1717431088.0176866,1713921275.7533379,1736365399.3972173,2051975793.7752123
2026-03-09 04:15:00,1718155989.5737724,1714777841.3475902,1736380015.6991744,2051976267.8408046
2026-03-09 04:30:00,1718876894.812836,1715629684.7728302,1736394551.4227746,2051976741.9063969
2026-03-09 04:45:00,1719588391.001695,1716470410.1798894,1736408897.4302433,2051977215.9719892
2026-03-09 05:00:00,1720304136.4390333,1717316156.6274173,1736423329.115965,2051977243.0528288
2026-03-09 05:15:00,1721148580.2237186,1718266170.3119931,1736698257.1527183,2052240478.6336684
2026-03-09 05:30:00,1721989558.2753506,1719212284.987674,1736972056.8406086,2052502633.964508
2026-03-09 05:45:00,1722843741.9649966,1720173256.231731,1737250155.9267528,2052768905.4203477
2026-03-09 06:00:00,1723698642.7028606,1721135034.1672833,1737528488.4643857,2053036926.2327418
2026-03-09 06:15:00,1724430527.7504196,1721998812.9530053,1737548849.1000104,2053151346.5177166
2026-03-09 06:30:00,1725192829.5716827,1722897087.9843748,1737577619.066713,2053257810.342379
2026-03-09 06:45:00,1726005056.6210966,1723854512.9957664,1737606549.6840966,2053365137.575479
2026-03-09 07:00:00,1726861433.1842775,1724865643.040792,1737628080.850537,2053630124.9202347
2026-03-09 07:15:00,1728455667.534483,1726499318.0072436,1739009545.7268333,2056567420.1836855
2026-03-09 07:30:00,1730121851.3775668,1728206488.9411228,1740454617.3618538,2059500098.0378344
2026-03-09 07:45:00,1731888011.7912416,1730015844.749478,1741987752.476326,2062588646.7136056
2026-03-09 08:00:00,1733735512.7533517,1731908603.8077002,1743591100.5266314,2064960602.225284
2026-03-09 08:15:00,1736123535.886038,1734259092.7319942,1746181608.6743429,2068336151.79319
2026-03-09 08:30:00,1738554716.7278967,1736651977.390205,1748819385.1433246,2071759054.270843
2026-03-09 08:45:00,1741048124.1384099,1739106449.5969124,1751522835.489743,2075247701.564905
2026-03-09 09:00:00,1743634492.5404744,1741652938.9849114,1754324338.3813343,2077900940.350051
2026-03-09 09:15:00,1746328667.9208534,1744300458.488484,1757270207.2520206,2080624144.8938437
2026-03-09 09:30:00,1749092458.2791939,1747017371.0847425,1760286888.100558,2083418186.0474389
2026-03-09 09:45:00,1751766270.3662314,1749644927.0882626,1763210236.9213452,2086118826.1594381
2026-03-09 10:00:00,1754618607.9399726,1752449719.2451296,1766319066.7687352,2088869406.9874365
2026-03-09 10:15:00,1757303746.781711,1755090317.416655,1769244488.2396703,2091711853.119092
2026-03-09 10:30:00,1760005038.518511,1757746769.3530579,1772187676.317063,2094575065.1357186
2026-03-09 10:45:00,1762715922.5487065,1760412237.6179054,1775143563.834018,2097499770.7087016
2026-03-09 11:00:00,1765446315.666758,1763096906.5506675,1778120624.2654858,2100443576.3864028
2026-03-09 11:15:00,1768098908.4541478,1765715809.6954765,1780954961.8685074,2103280643.3105793
2026-03-09 11:30:00,1770737838.8145578,1768321206.9320672,1783774792.6760366,2106105926.7182255
2026-03-09 11:45:00,1773310533.662076,1770861153.9716375,1786524151.4434402,2108869773.3830647
2026-03-09 12:00:00,1775832239.3727036,1773350769.2531145,1789218974.7261994,2111577549.7285373
2026-03-09 12:15:00,1778500642.275523,1775980555.3227248,1792095703.0576746,2114472527.9293218
2026-03-09 12:30:00,1781139605.8531802,1778581258.3515632,1794941070.0239818,2117358416.2118523
2026-03-09 12:45:00,1783761266.962698,1781165172.1501284,1797766365.7684846,2120175684.191105
2026-03-09 13:00:00,1786304080.00409,1783671604.9453428,1800505438.568892,2122852989.0804484
2026-03-09 13:15:00,1788991819.926277,1786309822.3376503,1803460336.655225,2125646527.570343
2026-03-09 13:30:00,1791600773.1630402,1788870817.9420395,1806328005.9360392,2128346687.2788217
2026-03-09 13:45:00,1794267920.0055282,1791490319.282321,1809252184.9804428,2130954313.729438
2026-03-09 14:00:00,1796815781.6107821,1793992775.5032356,1812044994.0702438,2133480796.390802
2026-03-09 14:15:00,1799045665.687025,1796200019.27723,1814397015.3151484,2135812917.7954931
2026-03-09 14:30:00,1801231567.504891,1798363621.6702778,1816703215.3772762,2138120543.8264818
2026-03-09 14:45:00,1803419977.121741,1800529658.5089388,1819012318.956297,2140446008.2378855
2026-03-09 15:00:00,1805589821.043106,1802677297.9333777,1821301949.0163949,2142746515.4635143
2026-03-09 15:15:00,1807455917.255502,1804585853.6189334,1822938989.990143,2144352007.0375254
2026-03-09 15:30:00,1809349096.1978018,1806522126.063135,1824599693.3121004,2145981924.098192
2026-03-09 15:45:00,1811300932.6589284,1808517994.7977517,1826313989.7812786,2147629449.0316477
2026-03-09 16:00:00,1813277847.1857212,1810539389.508662,1828050947.9819582,2149278708.06701
2026-03-09 16:15:00,1815239152.4336698,1812549864.4961991,1829746998.256223,2150911997.098865
2026-03-09 16:30:00,1817237950.9916687,1814598818.0246904,1831475226.8358283,2152579520.7979355
2026-03-09 16:45:00,1819267425.1961532,1816679457.0613434,1833228683.1820917,2154289890.0272183
2026-03-09 17:00:00,1821329145.7644393,1818793148.5598106,1835010037.2519398,2156039181.7769384
2026-03-09 17:15:00,1823693091.6241353,1821155992.3824267,1837379928.2481987,2158432463.9135003
2026-03-09 17:30:00,1826111068.0800924,1823572845.1908994,1839803966.4219196,2160842263.566155
2026-03-09 17:45:00,1828583191.1478994,1826043823.1411448,1842282267.0316703,2163289718.6573415
2026-03-09 18:00:00,1831081521.49434,1828540994.1034145,1844786851.8838344,2165787969.161735
2026-03-09 18:15:00,1833620897.665379,1831073276.1335104,1847364498.6697876,2168385286.014713
2026-03-09 18:30:00,1836171060.449268,1833616309.0119717,1849953125.0065129,2170993586.3887534
2026-03-09 18:45:00,1838763215.4736445,1836201213.780592,1852584392.8351448,2173644541.6150436
2026-03-09 19:00:00,1841347540.9575481,1838778289.5764296,1855207828.0607972,2176279598.4457464
2026-03-09 19:15:00,1843420934.5938463,1840942381.9451735,1856791931.1275408,2177864926.6681647
2026-03-09 19:30:00,1845507332.034042,1843119998.0333376,1858386233.2207007,2179465818.463251
2026-03-09 19:45:00,1847595582.7529795,1845299516.9160078,1859982121.470938,2181059155.1049414
2026-03-09 20:00:00,1849705323.9058354,1847500787.958778,1861598088.2262933,2182651592.6701517
2026-03-09 20:15:00,1851917708.512686,1849783133.7346826,1863433054.7664297,2184482119.247491
2026-03-09 20:30:00,1854125595.7203648,1852060955.1181407,1865263669.5274525,2186315587.4973636
2026-03-09 20:45:00,1856312147.4269135,1854316760.7699492,1867076618.4128103,2188131186.9370794
2026-03-09 21:00:00,1858492344.6097972,1856565931.1680372,1868884727.223108,2189939285.8940864
2026-03-09 21:15:00,1861183380.097992,1859223316.300819,1871757295.5852666,2192824726.9381924
2026-03-09 21:30:00,1863842638.4783535,1861849315.7176986,1874595975.4056644,2195677232.831801
2026-03-09 21:45:00,1866453576.234827,1864427633.0272195,1877382890.010306,2198472487.81523
2026-03-09 22:00:00,1868988254.557672,1866930648.6779058,1880088378.2935164,2201184406.391368
2026-03-09 22:15:00,1871474186.9729095,1869378815.788292,1882778042.4150498,2203885463.0829306
2026-03-09 22:30:00,1873882928.6389253,1871750964.8008764,1885384189.709085,2206502872.768493
2026-03-09 22:45:00,1876214262.7277725,1874046882.1816764,1887906585.577792,2209036400.4845557
2026-03-09 23:00:00,1878438375.3967037,1876237207.008086,1890312972.8195388,2211452741.0623684
2026-03-09 23:15:00,1880536221.8711214,1878322123.9509952,1892480569.9692447,2213536586.9324093
2026-03-09 23:30:00,1882559498.416189,1880332896.926114,1894571299.2636147,2215558001.9891753
2026-03-09 23:45:00,1884457909.85501,1882219350.782468,1896534218.0244026,2217528677.8312426
2026-03-10 00:00:00,1886792964.7313926,1884513606.9829407,1899089368.6709774,2219993135.451654
2026-03-10 00:15:00,1889137804.3444424,1886820377.3275661,1901639579.7763016,2222521685.20706
2026-03-10 00:30:00,1891446453.5198817,1889091548.1937826,1904150412.4086773,2225011311.239039
2026-03-10 00:45:00,1893686181.0260303,1891294779.927739,1906587022.8996346,2227444973.08594
2026-03-10 01:00:00,1895812118.4061458,1893385868.6772656,1908900957.4639351,2229774772.9529657
2026-03-10 01:15:00,1897863610.1040995,1895406022.8731174,1911121504.934096,2232008737.274119
2026-03-10 01:30:00,1899926073.4241667,1897437786.807575,1913349581.5925746,2234144894.1896095
2026-03-10 01:45:00,1901922690.7622497,1899404298.0089746,1915508611.881399,2236266166.944566
2026-03-10 02:00:00,1903880069.7344637,1901332062.7259676,1917625750.2616365,2238394476.088153
2026-03-10 02:15:00,1905801957.0910025,1903222743.575805,1919715986.712215,2240489115.0825834
2026-03-10 02:30:00,1907699749.145072,1905089796.0313118,1921779609.0406785,2242565381.646564
2026-03-10 02:45:00,1909589048.709483,1906948434.111069,1923834317.479999,2244632725.649812
2026-03-10 03:00:00,1911451612.6546564,1908780840.7613661,1925859570.3579552,2246740725.484798
2026-03-10 03:15:00,1913354745.5253282,1910653565.4292839,1927926745.72893,2248891218.8038683
2026-03-10 03:30:00,1915234292.3811064,1912503076.6750486,1929968325.0666864,2251016074.7274165
2026-03-10 03:45:00,1917089006.149876,1914327888.5393336,1931984350.0189924,2253115361.422582
2026-03-10 04:00:00,1918909417.8109376,1916118940.2489874,1933963149.2005727,2255153648.7172008
2026-03-10 04:15:00,1920785580.2327275,1917966465.060271,1935993802.345414,2257242695.032185
2026-03-10 04:30:00,1922676394.350237,1919828499.321812,1938039874.5546172,2259347176.2024994
2026-03-10 04:45:00,1924554185.6925948,1921677570.7912276,1940072600.3994823,2261438304.3496337
2026-03-10 05:00:00,1926490538.4786172,1923584788.9645264,1942166125.0761015,2263393648.2709575
2026-03-10 05:15:00,1928357181.6294012,1925427531.8223515,1944161702.6412833,2265345964.715827
2026-03-10 05:30:00,1930213589.2947528,1927259922.0364451,1946147676.7524757,2267327149.062697
2026-03-10 05:45:00,1932116979.6423573,1929138763.5362222,1948183500.2599666,2269345862.0453167
2026-03-10 06:00:00,1934045541.4265687,1931042560.2876499,1950245661.4525604,2271364331.5738983
2026-03-10 06:15:00,1936182545.8051949,1933146958.2037694,1952558567.2377522,2273480850.379982
2026-03-10 06:30:00,1938357703.154737,1935288353.3300502,1954915860.9524171,2275709419.8031588
2026-03-10 06:45:00,1940698514.5927687,1937592971.9449303,1957451921.0623555,2278088217.8350534
2026-03-10 07:00:00,1943119798.3791587,1939976152.4006183,1960078760.0960855,2281001678.520498
2026-03-10 07:15:00,1945673682.2040856,1942479479.586636,1962905380.7716775,2284155988.0402985
2026-03-10 07:30:00,1948356677.9059217,1945110116.021747,1965870837.9230459,2287449334.1493826
2026-03-10 07:45:00,1951132166.5336225,1947832313.7631168,1968933813.7892325,2290840302.394338
2026-03-10 08:00:00,1953930608.5757809,1950576598.4004674,1972024417.6591206,2293807440.841748
2026-03-10 08:15:00,1956721606.4703968,1953298581.117502,1975187730.299887,2296938950.5675187
2026-03-10 08:30:00,1959515818.5023396,1956023574.682882,1978355353.7568293,2300084681.9430757
2026-03-10 08:45:00,1962247187.393369,1958687503.1701298,1981450541.9944744,2303140754.715921
2026-03-10 09:00:00,1964933451.4021251,1961308594.449376,1984488391.9745166,2307191074.564471
2026-03-10 09:15:00,1967454363.5368583,1963792284.9815428,1987210102.7161152,2310816575.7990766
2026-03-10 09:30:00,1969903743.9983728,1966206360.3860974,1989849942.6356866,2314258844.004471
2026-03-10 09:45:00,1972244999.9980147,1968513985.5329113,1992372626.2991016,2317586686.2059455
2026-03-10 10:00:00,1974484417.200712,1970720898.2586493,1994787394.7290506,2320041788.0670776
2026-03-10 10:15:00,1976566546.3284056,1972770229.8537252,1997046456.0252752,2322322617.9192405
2026-03-10 10:30:00,1978584543.9213693,1974756023.7977147,1999238181.975003,2324536046.496633
2026-03-10 10:45:00,1980623735.0868878,1976762678.2459838,2001452898.2937956,2326720134.441708
2026-03-10 11:00:00,1982673115.758158,1978779065.7731097,2003680266.3950393,2328975468.396172
2026-03-10 11:15:00,1984408318.8488488,1980535444.673208,2005301232.786205,2330599923.7552347
2026-03-10 11:30:00,1986123973.7805297,1982272036.8554256,2006903937.9669485,2332206144.3867974
2026-03-10 11:45:00,1987776307.6421158,1983944535.2194366,2008447490.8057978,2333753298.46086
2026-03-10 12:00:00,1989349981.2083552,1985537413.345469,2009917561.9318955,2335226741.1858597
2026-03-10 12:15:00,1991009227.5261455,1987225254.0847447,2011422550.51755,2336734058.9821095
2026-03-10 12:30:00,1992605979.5497868,1988849523.5419836,2012870854.8132627,2338184812.0471096
2026-03-10 12:45:00,1994115878.189443,1990385442.83791,2014240380.3585744,2339556952.5221095
2026-03-10 13:00:00,1995594392.8332057,1991889437.285631,2015581439.6327329,2340898729.8638315
2026-03-10 13:15:00,1996823733.07967,1993185811.120246,2016449155.1724222,2341762550.4980536
2026-03-10 13:30:00,1998068352.302269,1994498297.0645373,2017327655.2000194,2342637063.1322756
2026-03-10 13:45:00,1999300316.2113018,1995797437.6250563,2018197222.6214707,2343502719.7664976
2026-03-10 14:00:00,2000461132.564799,1997021551.0890017,2019016571.3669071,2344315319.4315143
2026-03-10 14:15:00,2001206470.9826198,1997902265.496937,2019031599.7404616,2344315597.096531
2026-03-10 14:30:00,2001954541.0601773,1998786207.7166023,2019046683.192893,2344315874.7615476
2026-03-10 14:45:00,2002705140.4523058,1999673138.6508322,2019061817.6442845,2344316152.426564
2026-03-10 15:00:00,2003476227.2924604,2000584278.1730363,2019077365.1872525,2344319956.052498
2026-03-10 15:15:00,2004942432.276944,2002069626.937388,2020440295.6197927,2345684564.9196815
2026-03-10 15:30:00,2006519093.9159148,2003666874.554215,2021905902.5112667,2347151690.1443653
2026-03-10 15:45:00,2008147351.664992,2005316391.9554193,2023419471.2562392,2348666702.436549
2026-03-10 16:00:00,2009857474.0003211,2007048842.8231716,2025009138.3211126,2350260228.629674
2026-03-10 16:15:00,2011972305.0062609,2009129847.5925484,2027306451.0234063,2352567634.3192987
2026-03-10 16:30:00,2014179610.853777,2011301848.0896344,2029704217.9121568,2354975658.3949237
2026-03-10 16:45:00,2016520455.1651,2013605251.1334476,2032247045.8522573,2357528980.6345487
2026-03-10 17:00:00,2018947565.759731,2015993540.6511662,2034883583.7048123,2360173646.1317244
2026-03-10 17:15:00,2021746923.0074034,2018728069.4165998,2038032669.8201618,2363221048.447255
2026-03-10 17:30:00,2024690343.3406718,2021603179.229223,2041344603.5014324,2366435763.8484535
2026-03-10 17:45:00,2027769414.018209,2024611028.6196344,2044807890.1784935,2369775119.9235487
2026-03-10 18:00:00,2030848033.3686733,2027616544.2059596,2048280880.8881574,2373377269.188877
2026-03-10 18:15:00,2034163515.7013955,2030839152.9307911,2052097386.5458603,2377341427.500989
2026-03-10 18:30:00,2037485656.9459112,2034067683.845688,2055924525.492773,2381266311.852636
2026-03-10 18:45:00,2040957763.1010106,2037443069.438715,2059918408.056738,2385408274.129489
2026-03-10 19:00:00,2044497073.802959,2040884762.8449037,2063984332.7581627,2389321814.919468
2026-03-10 19:15:00,2048258191.8866267,2044529884.175195,2068371216.1198633,2393411324.9568863
2026-03-10 19:30:00,2052063993.625307,2048219050.7676818,2072806227.061057,2397499157.1134815
2026-03-10 19:45:00,2055788511.1691244,2051827968.6073139,2077154367.9298768,2401598520.197047
2026-03-10 20:00:00,2059467863.6529326,2055392780.1847794,2081451631.863939,2405656695.2310033
2026-03-10 20:15:00,2063140801.1871347,2058952669.007516,2085734430.935661,2409690924.7354207
2026-03-10 20:30:00,2066727951.1438348,2062427516.474255,2089927416.8042164,2413760213.9516244
2026-03-10 20:45:00,2070307413.3808038,2065895210.885125,2094109830.6130028,2417800844.6332574
2026-03-10 21:00:00,2073904228.228648,2069380846.421768,2098306422.1835577,2421949013.606659
2026-03-10 21:15:00,2077474782.2083547,2072838013.0916932,2102488664.330092,2426078269.0641828
2026-03-10 21:30:00,2080948087.5956964,2076199671.0670142,2106564271.6939209,2430100696.5892897
2026-03-10 21:45:00,2084356061.1984046,2079499373.7716212,2110556332.0635521,2434039202.2862825
2026-03-10 22:00:00,2087772499.2189415,2082808772.328545,2114550213.656936,2437771224.5361886
2026-03-10 22:15:00,2090784768.384721,2085756549.6745312,2117910395.504487,2441010383.6469016
2026-03-10 22:30:00,2093727823.2296238,2088637075.9473875,2121190771.9392862,2444129386.9536304
2026-03-10 22:45:00,2096508732.0472312,2091358350.183938,2124293390.1936593,2447131388.9228153
2026-03-10 23:00:00,2099240149.5667765,2094031738.9647682,2127337854.1456175,2450051110.535265
2026-03-10 23:15:00,2101782264.288368,2096529199.533594,2130120863.6983778,2452758189.466741
2026-03-10 23:30:00,2104260382.9096134,2098964061.488543,2132832338.1595383,2455366183.657731
